reference_name,target_name,reference_network,inferred_network,name_dct,num_assignment_pair,is_truncated,probability_of_occurrence_strong,truncated_strong,probability_of_occurrence_weak,trunceated_weak,estimated_poc_strong,estimated_poc_weak
BIOMD0000001031,BIOMD0000000110,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","6662619: 3 species, 4 reactions
  reaction_0000022:  -> z0
  reaction_0000004: z0 -> z1
  reaction_0000006: z1 -> z2
  reaction_0000021: z2 -> ","{""species_names"": {""uninfected_cancer_cells"": ""z0"", ""infected_cancer_cells"": ""z1"", ""free_virus"": ""z2""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""reaction_0000022"", ""cancer_cell_infection"": ""reaction_0000004"", ""infected_cancer_cell_lysis"": ""reaction_0000006"", ""virus_infection_removal"": ""reaction_0000021""}}",1,FALSE,0,0,0,0,0.003734282,0.003076122
BIOMD0000001031,BIOMD0000000201,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","3698071: 3 species, 4 reactions
  n_synth:  -> N
  N_activation: N -> Na
  Na_transport: Na -> Nan
  Nan_degradation: Nan -> ","{""species_names"": {""uninfected_cancer_cells"": ""N"", ""infected_cancer_cells"": ""Na"", ""free_virus"": ""Nan""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""n_synth"", ""cancer_cell_infection"": ""N_activation"", ""infected_cancer_cell_lysis"": ""Na_transport"", ""virus_infection_removal"": ""Nan_degradation""}}",1,FALSE,0,0,0,0,0.005596191,0.004610632
BIOMD0000001031,BIOMD0000000246,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","2858839: 3 species, 4 reactions
  BC_translation:  -> B_C
  BC_shuttling: B_C -> B_N
  BN_phosphorylation: B_N -> B_NP
  BNP_degradation: B_NP -> ","{""species_names"": {""uninfected_cancer_cells"": ""B_C"", ""infected_cancer_cells"": ""B_N"", ""free_virus"": ""B_NP""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""BC_translation"", ""cancer_cell_infection"": ""BC_shuttling"", ""infected_cancer_cell_lysis"": ""BN_phosphorylation"", ""virus_infection_removal"": ""BNP_degradation""}}",1,FALSE,0,0,0,0,0.00694812,0.005725156
BIOMD0000001031,BIOMD0000000439,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","2930436: 3 species, 4 reactions
  R18:  -> z1
  R19: z1 -> z2
  R20: z2 -> z3
  R21: z3 -> ","{""species_names"": {""uninfected_cancer_cells"": ""z1"", ""infected_cancer_cells"": ""z2"", ""free_virus"": ""z3""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""R18"", ""cancer_cell_infection"": ""R19"", ""infected_cancer_cell_lysis"": ""R20"", ""virus_infection_removal"": ""R21""}}",1,FALSE,0,0,0,0,0.003564845,0.002936504
BIOMD0000001031,BIOMD0000000445,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","3712065: 3 species, 4 reactions
  cCOP1c_trsl:  -> cCOP1c
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> ","{""species_names"": {""uninfected_cancer_cells"": ""cCOP1c"", ""infected_cancer_cells"": ""cCOP1n"", ""free_virus"": ""cCOP1d""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""cCOP1c_trsl"", ""cancer_cell_infection"": ""cCOP1n_import"", ""infected_cancer_cell_lysis"": ""cCOP1d_activ"", ""virus_infection_removal"": ""cCOP1d_degr""}}",1,FALSE,0,0,0,0,0.010824687693413493,0.008922466
BIOMD0000001031,BIOMD0000000446,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","2177824: 3 species, 4 reactions
  re5:  -> ATF6T
  re8: ATF6T -> ATF6GB
  re10: ATF6GB -> ATF6p50
  re11: ATF6p50 -> ","{""species_names"": {""uninfected_cancer_cells"": ""ATF6T"", ""infected_cancer_cells"": ""ATF6GB"", ""free_virus"": ""ATF6p50""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""re5"", ""cancer_cell_infection"": ""re8"", ""infected_cancer_cell_lysis"": ""re10"", ""virus_infection_removal"": ""re11""}}",1,FALSE,0,0,0,0,0.010488196466975852,0.008644848
BIOMD0000001031,BIOMD0000000479,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","5987888: 3 species, 4 reactions
  R41:  -> z1
  R42: z1 -> z2
  R43: z2 -> z3
  R44: z3 -> ","{""species_names"": {""uninfected_cancer_cells"": ""z1"", ""infected_cancer_cells"": ""z2"", ""free_virus"": ""z3""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""R41"", ""cancer_cell_infection"": ""R42"", ""infected_cancer_cell_lysis"": ""R43"", ""virus_infection_removal"": ""R44""}}",1,FALSE,0,0,0,0,0.00745462,0.006142781
BIOMD0000001031,BIOMD0000000577,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","539469: 3 species, 4 reactions
  cCOP1c_trsl:  -> cCOP1c
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> ","{""species_names"": {""uninfected_cancer_cells"": ""cCOP1c"", ""infected_cancer_cells"": ""cCOP1n"", ""free_virus"": ""cCOP1d""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""cCOP1c_trsl"", ""cancer_cell_infection"": ""cCOP1n_import"", ""infected_cancer_cell_lysis"": ""cCOP1d_activ"", ""virus_infection_removal"": ""cCOP1d_degr""}}",1,FALSE,0,0,0,0,0.010824687693413493,0.008922466
BIOMD0000001031,BIOMD0000000590,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","388494: 3 species, 4 reactions
  r1:  -> cp
  r2: cp -> ca
  r3: ca -> dho
  dho_dilution: dho -> ","{""species_names"": {""uninfected_cancer_cells"": ""cp"", ""infected_cancer_cells"": ""ca"", ""free_virus"": ""dho""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""r1"", ""cancer_cell_infection"": ""r2"", ""infected_cancer_cell_lysis"": ""r3"", ""virus_infection_removal"": ""dho_dilution""}}",1,FALSE,0,0,0,0,0.003395379,0.002796866
BIOMD0000001031,BIOMD0000000597,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","3981809: 3 species, 4 reactions
  cCOP1c_trsl:  -> cCOP1c
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> ","{""species_names"": {""uninfected_cancer_cells"": ""cCOP1c"", ""infected_cancer_cells"": ""cCOP1n"", ""free_virus"": ""cCOP1d""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""cCOP1c_trsl"", ""cancer_cell_infection"": ""cCOP1n_import"", ""infected_cancer_cell_lysis"": ""cCOP1d_activ"", ""virus_infection_removal"": ""cCOP1d_degr""}}",1,FALSE,0,0,0,0,0.009478036,0.007811526
BIOMD0000001031,BIOMD0000000598,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","9135356: 3 species, 4 reactions
  cCOP1c_trsl:  -> cCOP1c
  cCOP1n_import: cCOP1c -> cCOP1n
  cCOP1d_activ: cCOP1n -> cCOP1d
  cCOP1d_degr: cCOP1d -> ","{""species_names"": {""uninfected_cancer_cells"": ""cCOP1c"", ""infected_cancer_cells"": ""cCOP1n"", ""free_virus"": ""cCOP1d""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""cCOP1c_trsl"", ""cancer_cell_infection"": ""cCOP1n_import"", ""infected_cancer_cell_lysis"": ""cCOP1d_activ"", ""virus_infection_removal"": ""cCOP1d_degr""}}",1,FALSE,0,0,0,0,0.009478036,0.007811526
BIOMD0000001031,BIOMD0000000687,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","7985348: 3 species, 4 reactions
  Host_cell_proliferation:  -> x_0
  Infection_1: x_0 -> y_0
  Infected_cell_infection_progression_1: y_0 -> y_1
  Infected_cell_death_2: y_1 -> ","{""species_names"": {""uninfected_cancer_cells"": ""x_0"", ""infected_cancer_cells"": ""y_0"", ""free_virus"": ""y_1""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""Host_cell_proliferation"", ""cancer_cell_infection"": ""Infection_1"", ""infected_cancer_cell_lysis"": ""Infected_cell_infection_progression_1"", ""virus_infection_removal"": ""Infected_cell_death_2""}}",4,FALSE,0,0,0,0,0.004242421,0.003494859
BIOMD0000001031,BIOMD0000000688,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","3070129: 3 species, 4 reactions
  Host_cell_proliferation:  -> x
  Infection_1: x -> y_0
  Infected_cell_infection_progression_1: y_0 -> y_1
  Infected_cell_death_2: y_1 -> ","{""species_names"": {""uninfected_cancer_cells"": ""x"", ""infected_cancer_cells"": ""y_0"", ""free_virus"": ""y_1""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""Host_cell_proliferation"", ""cancer_cell_infection"": ""Infection_1"", ""infected_cancer_cell_lysis"": ""Infected_cell_infection_progression_1"", ""virus_infection_removal"": ""Infected_cell_death_2""}}",6,FALSE,0,0,0,0,0.005088743,0.004192364
BIOMD0000001031,BIOMD0000000708,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","2712441: 3 species, 4 reactions
  reaction_5:  -> S_h
  reaction_6: S_h -> I_h
  reaction_10: I_h -> R_h
  reaction_11: R_h -> ","{""species_names"": {""uninfected_cancer_cells"": ""S_h"", ""infected_cancer_cells"": ""I_h"", ""free_virus"": ""R_h""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""reaction_5"", ""cancer_cell_infection"": ""reaction_6"", ""infected_cancer_cell_lysis"": ""reaction_10"", ""virus_infection_removal"": ""reaction_11""}}",1,FALSE,0,0,0,0,0.001868888,0.001539246
BIOMD0000001031,BIOMD0000000709,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","8139458: 3 species, 4 reactions
  reaction_5:  -> S_h
  reaction_6: S_h -> I_h
  reaction_10: I_h -> R_h
  reaction_11: R_h -> ","{""species_names"": {""uninfected_cancer_cells"": ""S_h"", ""infected_cancer_cells"": ""I_h"", ""free_virus"": ""R_h""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""reaction_5"", ""cancer_cell_infection"": ""reaction_6"", ""infected_cancer_cell_lysis"": ""reaction_10"", ""virus_infection_removal"": ""reaction_11""}}",1,FALSE,0,0,0,0,0.001868888,0.001539246
BIOMD0000001031,BIOMD0000000710,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","4450925: 3 species, 4 reactions
  reaction_1:  -> U_H
  reaction_2: U_H -> U_E
  reaction_5: U_E -> U_I
  reaction_7: U_I -> ","{""species_names"": {""uninfected_cancer_cells"": ""U_H"", ""infected_cancer_cells"": ""U_E"", ""free_virus"": ""U_I""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""reaction_1"", ""cancer_cell_infection"": ""reaction_2"", ""infected_cancer_cell_lysis"": ""reaction_5"", ""virus_infection_removal"": ""reaction_7""}}",2,FALSE,0,0,0,0,0.002717227,0.002238119
BIOMD0000001031,BIOMD0000000715,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","13929: 3 species, 4 reactions
  reaction_1:  -> S
  reaction_3: S -> E
  reaction_5: E -> I
  reaction_7: I -> ","{""species_names"": {""uninfected_cancer_cells"": ""S"", ""infected_cancer_cells"": ""E"", ""free_virus"": ""I""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""reaction_1"", ""cancer_cell_infection"": ""reaction_3"", ""infected_cancer_cell_lysis"": ""reaction_5"", ""virus_infection_removal"": ""reaction_7""}}",1,FALSE,0,0,0,0,0.001868888,0.001539246
BIOMD0000001031,BIOMD0000000786,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","3459647: 3 species, 4 reactions
  IKKn_production:  -> IKK_neutral
  IKKn_activation: IKK_neutral -> IKK_active
  IKKa_spon_inactivation: IKK_active -> IKK_inact
  IKKinact_degradation: IKK_inact -> ","{""species_names"": {""uninfected_cancer_cells"": ""IKK_neutral"", ""infected_cancer_cells"": ""IKK_active"", ""free_virus"": ""IKK_inact""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""IKKn_production"", ""cancer_cell_infection"": ""IKKn_activation"", ""infected_cancer_cell_lysis"": ""IKKa_spon_inactivation"", ""virus_infection_removal"": ""IKKinact_degradation""}}",2,FALSE,0,0,0,0,0.00542707,0.004471229
BIOMD0000001031,BIOMD0000000794,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","9898996: 3 species, 4 reactions
  IKKn_production:  -> IKK_neutral
  IKKn_activation: IKK_neutral -> IKK_active
  IKKa_spon_inactivation: IKK_active -> IKK_inact
  IKKinact_degradation: IKK_inact -> ","{""species_names"": {""uninfected_cancer_cells"": ""IKK_neutral"", ""infected_cancer_cells"": ""IKK_active"", ""free_virus"": ""IKK_inact""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""IKKn_production"", ""cancer_cell_infection"": ""IKKn_activation"", ""infected_cancer_cell_lysis"": ""IKKa_spon_inactivation"", ""virus_infection_removal"": ""IKKinact_degradation""}}",2,FALSE,0,0,0,0,0.00542707,0.004471229
BIOMD0000001031,BIOMD0000000796,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","599019: 3 species, 4 reactions
  endothelial_growth:  -> E
  pre_angiogenesis: E -> P
  pa_conversion: P -> A
  angiogenesis_cell_death: A -> ","{""species_names"": {""uninfected_cancer_cells"": ""E"", ""infected_cancer_cells"": ""P"", ""free_virus"": ""A""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""endothelial_growth"", ""cancer_cell_infection"": ""pre_angiogenesis"", ""infected_cancer_cell_lysis"": ""pa_conversion"", ""virus_infection_removal"": ""angiogenesis_cell_death""}}",1,FALSE,0,0,0,0,0.00220831,0.001818854
BIOMD0000001031,BIOMD0000000810,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","7948173: 3 species, 4 reactions
  growth_of_Cancer_Stem_Cells_S:  -> Cancer_Stem_Cells_S
  symmetric_differentiation_of_Cancer_Stem_Cells_S: Cancer_Stem_Cells_S -> Cancer_Cells_C
  mutation_of_Cancer_Cells_C: Cancer_Cells_C -> Resistant_Cancer_Cells_C_R
  natural_death_of_Resistant_Cancer_Cells_CR: Resistant_Cancer_Cells_C_R -> ","{""species_names"": {""uninfected_cancer_cells"": ""Cancer_Stem_Cells_S"", ""infected_cancer_cells"": ""Cancer_Cells_C"", ""free_virus"": ""Resistant_Cancer_Cells_C_R""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""growth_of_Cancer_Stem_Cells_S"", ""cancer_cell_infection"": ""symmetric_differentiation_of_Cancer_Stem_Cells_S"", ""infected_cancer_cell_lysis"": ""mutation_of_Cancer_Cells_C"", ""virus_infection_removal"": ""natural_death_of_Resistant_Cancer_Cells_CR""}}",6,FALSE,0,0,0,0,0.008972569,0.007394603
BIOMD0000001031,BIOMD0000000840,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","118265: 3 species, 4 reactions
  New_Vicodin_Prescriptions:  -> M
  Vicodin_Use_Transition_Acute_Chronic: M -> C1
  Vicodin_Use_Transition_Chronic: C1 -> C2
  Vicodin_Use_Transition_Chronic2_Exit: C2 -> ","{""species_names"": {""uninfected_cancer_cells"": ""M"", ""infected_cancer_cells"": ""C1"", ""free_virus"": ""C2""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""New_Vicodin_Prescriptions"", ""cancer_cell_infection"": ""Vicodin_Use_Transition_Acute_Chronic"", ""infected_cancer_cell_lysis"": ""Vicodin_Use_Transition_Chronic"", ""virus_infection_removal"": ""Vicodin_Use_Transition_Chronic2_Exit""}}",1,FALSE,0,0,0,0,0.001868888,0.001539246
BIOMD0000001031,BIOMD0000000852,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","3887147: 3 species, 4 reactions
  HSC_Self_Renewal:  -> x0
  HSC_MPN_Mutation: x0 -> y0
  MPN_SC_Death: y0 -> a
  Dead_Cells_Elimination_Per_Cytokine: a -> ","{""species_names"": {""uninfected_cancer_cells"": ""x0"", ""infected_cancer_cells"": ""y0"", ""free_virus"": ""a""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""HSC_Self_Renewal"", ""cancer_cell_infection"": ""HSC_MPN_Mutation"", ""infected_cancer_cell_lysis"": ""MPN_SC_Death"", ""virus_infection_removal"": ""Dead_Cells_Elimination_Per_Cytokine""}}",1,FALSE,0,0,0,0,0.002547617,0.002098384
BIOMD0000001031,BIOMD0000000857,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","4211486: 3 species, 4 reactions
  TrioseP_Formation:  -> trioseP
  Starch_Formation: trioseP -> starch
  Sucrose_Formation_Starch: starch -> sucr
  Sucrose_Consumption_Ephe: sucr -> ","{""species_names"": {""uninfected_cancer_cells"": ""trioseP"", ""infected_cancer_cells"": ""starch"", ""free_virus"": ""sucr""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""TrioseP_Formation"", ""cancer_cell_infection"": ""Starch_Formation"", ""infected_cancer_cell_lysis"": ""Sucrose_Formation_Starch"", ""virus_infection_removal"": ""Sucrose_Consumption_Ephe""}}",3,FALSE,0,0,0,0,0.003395379,0.002796866
BIOMD0000001031,BIOMD0000000858,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","742665: 3 species, 4 reactions
  TrioseP_Formation:  -> trioseP
  Starch_Formation: trioseP -> starch
  Sucrose_Formation_Starch: starch -> sucr
  Sucrose_Consumption_Ephe: sucr -> ","{""species_names"": {""uninfected_cancer_cells"": ""trioseP"", ""infected_cancer_cells"": ""starch"", ""free_virus"": ""sucr""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""TrioseP_Formation"", ""cancer_cell_infection"": ""Starch_Formation"", ""infected_cancer_cell_lysis"": ""Sucrose_Formation_Starch"", ""virus_infection_removal"": ""Sucrose_Consumption_Ephe""}}",3,FALSE,0,0,0,0,0.003395379,0.002796866
BIOMD0000001031,BIOMD0000000859,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","4823624: 3 species, 4 reactions
  TrioseP_Formation:  -> trioseP
  Starch_Formation: trioseP -> starch
  Sucrose_Formation_Starch: starch -> sucr
  Sucrose_Consumption_Ephe: sucr -> ","{""species_names"": {""uninfected_cancer_cells"": ""trioseP"", ""infected_cancer_cells"": ""starch"", ""free_virus"": ""sucr""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""TrioseP_Formation"", ""cancer_cell_infection"": ""Starch_Formation"", ""infected_cancer_cell_lysis"": ""Sucrose_Formation_Starch"", ""virus_infection_removal"": ""Sucrose_Consumption_Ephe""}}",3,FALSE,0,0,0,0,0.004242421,0.003494859
BIOMD0000001031,BIOMD0000000942,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","4331369: 3 species, 4 reactions
  R8_Synthesis:  -> Cyclin
  R7_Protein_Complex__Formation_by_binding: Cyclin -> Cyclin_Cdk1_MPF
  R4_Phosphorylation: Cyclin_Cdk1_MPF -> Cyclin_Cdk1_preMPF
  R15_Degradation: Cyclin_Cdk1_preMPF -> ","{""species_names"": {""uninfected_cancer_cells"": ""Cyclin"", ""infected_cancer_cells"": ""Cyclin_Cdk1_MPF"", ""free_virus"": ""Cyclin_Cdk1_preMPF""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""R8_Synthesis"", ""cancer_cell_infection"": ""R7_Protein_Complex__Formation_by_binding"", ""infected_cancer_cell_lysis"": ""R4_Phosphorylation"", ""virus_infection_removal"": ""R15_Degradation""}}",1,FALSE,0.0131,0.0178,0.0181,0.0157,0.002547617,0.002098384
BIOMD0000001031,BIOMD0000000964,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","2011135: 3 species, 4 reactions
  Birth_Rate:  -> Susceptible
  Susceptible_to_Exposed: Susceptible -> Exposed
  Symptomatic_infection_from_Exposed: Exposed -> Infected_Symptomatic
  Death_rate_Symptomatic_infected: Infected_Symptomatic -> ","{""species_names"": {""uninfected_cancer_cells"": ""Susceptible"", ""infected_cancer_cells"": ""Exposed"", ""free_virus"": ""Infected_Symptomatic""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""Birth_Rate"", ""cancer_cell_infection"": ""Susceptible_to_Exposed"", ""infected_cancer_cell_lysis"": ""Symptomatic_infection_from_Exposed"", ""virus_infection_removal"": ""Death_rate_Symptomatic_infected""}}",2,FALSE,0,0,0,0,0.002377978,0.001958628
BIOMD0000001031,BIOMD0000001033,"BIOMD0000001031: 3 species, 4 reactions
  uninfected_cancer_cell_growth:  -> uninfected_cancer_cells
  cancer_cell_infection: uninfected_cancer_cells -> infected_cancer_cells
  infected_cancer_cell_lysis: infected_cancer_cells -> free_virus
  virus_infection_removal: free_virus -> ","8647114: 3 species, 4 reactions
  M1_activation_growth:  -> M1_macrophages
  M1_polarisation: M1_macrophages -> Uninfected_M2_macrophages
  M2_infection: Uninfected_M2_macrophages -> Infected_M2_macrophages
  infected_M2_lysis: Infected_M2_macrophages -> ","{""species_names"": {""uninfected_cancer_cells"": ""M1_macrophages"", ""infected_cancer_cells"": ""Uninfected_M2_macrophages"", ""free_virus"": ""Infected_M2_macrophages""}, ""reaction_names"": {""uninfected_cancer_cell_growth"": ""M1_activation_growth"", ""cancer_cell_infection"": ""M1_polarisation"", ""infected_cancer_cell_lysis"": ""M2_infection"", ""virus_infection_removal"": ""infected_M2_lysis""}}",1,FALSE,0,0,0,0,0.00220831,0.001818854
